60,976,995,,
602,566,871,,
428,566,602,,
403,984,401,,
819,403,401,,
315,927,428,,
483,927,315,,
543,157,777,,
708,543,777,,
783,727,784,,
871,727,783,,
549,465,893,,
979,549,893,,
166,801,804,,
951,166,804,,
305,786,900,,
301,305,900,,
634,644,188,,
634,188,220,,
989,347,724,,
430,989,724,,
10,616,189,,
170,616,10,,
284,756,272,,
284,272,757,,
568,591,678,,
568,678,339,,
687,107,483,,
190,107,687,,
941,73,758,,
454,941,758,,
468,924,181,,
924,36,181,,
140,453,574,,
140,574,380,,
598,421,329,,
980,598,329,,
353,396,108,,
353,413,396,,
828,715,924,,
564,828,924,,
194,208,538,,
775,194,538,,
697,130,103,,
170,697,103,,
719,628,965,,
673,719,965,,
507,790,291,,
955,790,507,,
793,706,688,,
793,688,974,,
600,151,458,,
50,600,458,,
477,993,888,,
808,477,888,,
147,483,315,,
534,147,315,,
887,241,880,,
887,880,885,,
476,82,138,,
436,476,138,,
847,829,312,,
529,847,312,,
150,31,982,,
108,31,150,,
707,654,408,,
108,707,408,,
915,821,575,,
587,821,915,,
503,196,762,,
196,997,762,,
544,295,517,,
331,544,517,,
171,343,64,,
171,64,390,,
589,57,196,,
669,589,196,,
133,263,845,,
144,263,133,,
32,534,315,,
32,315,130,,
551,293,817,,
813,551,817,,
730,611,376,,
425,730,376,,
102,524,34,,
482,102,34,,
909,872,430,,
982,872,909,,
187,313,984,,
916,313,187,,
145,938,937,,
865,145,937,,
367,342,4,,
367,4,127,,
949,458,193,,
458,851,193,,
515,430,335,,
95,515,335,,
826,873,213,,
413,826,213,,
155,380,686,,
580,155,686,,
427,626,776,,
835,427,776,,
662,13,690,,
290,13,662,,
550,366,879,,
526,550,879,,
491,562,117,,
431,491,117,,
89,242,132,,
650,89,132,,
803,610,350,,
748,803,350,,
26,352,529,,
813,352,26,,
502,275,836,,
502,836,157,,
667,43,698,,
698,43,892,,
735,612,498,,
982,735,498,,
721,814,1000,,
216,721,1000,,
497,297,310,,
134,497,310,,
411,834,618,,
438,411,618,,
362,176,70,,
841,176,115,,
817,77,829,,
293,77,817,,
849,87,283,,
207,849,283,,
258,290,662,,
57,258,662,,
877,557,726,,
570,877,726,,
619,942,659,,
173,619,659,,
546,87,47,,
546,47,807,,
59,275,930,,
465,59,930,,
853,269,470,,
753,853,470,,
649,210,105,,
525,649,105,,
731,5,110,,
628,731,110,,
816,170,10,,
795,816,10,,
168,942,772,,
168,772,302,,
584,972,684,,
240,584,684,,
739,763,485,,
797,739,485,,
245,607,334,,
637,607,245,,
934,667,54,,
891,934,54,,
886,916,187,,
127,886,187,,
745,977,466,,
121,745,466,,
479,520,604,,
553,479,604,,
71,704,643,,
556,71,643,,
838,339,195,,
622,838,195,,
908,428,602,,
130,908,602,,
197,375,842,,
334,197,842,,
531,178,163,,
178,556,163,,
494,482,69,,
744,494,69,,
115,362,198,,
115,176,362,,
947,240,443,,
48,947,443,,
971,340,112,,
834,971,112,,
226,109,65,,
297,226,65,,
978,207,283,,
978,283,252,,
39,741,818,,
757,39,818,,
18,128,318,,
118,18,318,,
266,553,567,,
845,266,567,,
265,807,448,,
252,265,448,,
552,124,92,,
552,92,577,,
627,882,764,,
457,627,764,,
633,127,92,,
124,633,92,,
400,228,384,,
778,400,384,,
663,885,699,,
663,699,290,,
554,648,62,,
208,554,62,,
3,939,125,,
690,3,125,,
773,885,711,,
829,773,711,,
204,37,203,,
215,204,203,,
614,216,1000,,
614,1000,508,,
954,637,245,,
882,954,245,,
590,577,963,,
590,963,910,,
827,220,523,,
640,827,523,,
878,304,19,,
542,878,19,,
683,60,995,,
846,683,995,,
896,423,578,,
910,896,578,,
9,214,56,,
9,56,441,,
296,508,548,,
296,548,413,,
831,982,909,,
251,831,909,,
222,757,818,,
222,818,813,,
533,657,405,,
870,533,405,,
139,797,485,,
139,485,207,,
100,238,154,,
60,100,154,,
75,241,898,,
293,75,898,,
